date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:21	3407754/3407754	---M--	200	added ('OK')	application/pdf	etag:%2233ff8a-5cea95ce723c0%22	https://www.fai.gov/sites/default/files/Federal_Employee_Task_Aids06012021.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Federal_Employee_Task_Aids06012021.pdf	(from https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs)
12:03:22	1542168/1542168	---M--	200	added ('OK')	application/pdf	etag:%22178818-5cea95ce723c0%22	https://www.fai.gov/sites/default/files/Federal_Instructor_Task_Aid06012021.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Federal_Instructor_Task_Aid06012021.pdf	(from https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs)
12:03:22	1085537/1085537	---M--	200	added ('OK')	application/pdf	etag:%22109061-5cea95ce723c0%22	https://www.fai.gov/sites/default/files/Federal_Certification_Owner_Task_Aid06012021.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Federal_Certification_Owner_Task_Aid06012021.pdf	(from https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs)
12:03:23	805997/805997	---M--	200	added ('OK')	application/pdf	etag:%22c4c6d-5cea95ce723c0%22	https://www.fai.gov/sites/default/files/Federal_Checklist_Verifier_Task_Aid06012021.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Federal_Checklist_Verifier_Task_Aid06012021.pdf	(from https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs)
12:03:23	990241/990241	---M--	200	added ('OK')	application/pdf	etag:%22f1c21-5cea95ce723c0%22	https://www.fai.gov/sites/default/files/Federal_Student_Support_Task_Aid06012021.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Federal_Student_Support_Task_Aid06012021.pdf	(from https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs)
12:03:23	899332/899332	---M--	200	added ('OK')	application/pdf	etag:%22db904-5cea95ce723c0%22	https://www.fai.gov/sites/default/files/Federal_Warrant_Approver_Task_Aid06012021.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Federal_Warrant_Approver_Task_Aid06012021.pdf	(from https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs)
12:03:24	3834794/3834794	---M--	200	added ('OK')	application/pdf	etag:%223a83aa-5cea95ce723c0%22	https://www.fai.gov/sites/default/files/Federal_Registrar_Task_Aid06012021.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Federal_Registrar_Task_Aid06012021.pdf	(from https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs)
12:03:24	1031493/1031493	---M--	200	added ('OK')	application/pdf	etag:%22fbd45-5cea95ce723c0%22	https://www.fai.gov/sites/default/files/Federal_Warrant_Details_Editor_Task_Aid06012021.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Federal_Warrant_Details_Editor_Task_Aid06012021.pdf	(from https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs)
12:03:24	494/494	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:26%20GMT	https://www.fai.gov/node/15738	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/15738.1ed.delayed	(from https://www.fai.gov/certification/fac-c/new-fac-c-professional)
12:03:24	363020/363020	---M--	200	added ('OK')	image/png	etag:%2258a0c-5f27abd449c15%22	https://www.fai.gov/sites/default/files/inline-images/modernizing_fac_c.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/inline-images/modernizing_fac_c.png	(from https://www.fai.gov/certification/fac-c/new-fac-c-professional)
12:03:24	149294/149294	---M--	200	added ('OK')	application/pdf	etag:%222472e-5f2b4bd968aa2%22	https://www.fai.gov/sites/default/files/FAC%20C%20Modernization%20Employee%20Checklist.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC%20C%20Modernization%20Employee%20Checklist.pdf	(from https://www.fai.gov/certification/fac-c/new-fac-c-professional)
12:03:25	112013/112013	---M--	200	added ('OK')	application/pdf	etag:%221b58d-5f2b4bd968e8a%22	https://www.fai.gov/sites/default/files/FAC%20C%20Modernization%20Supervisor%20Checklist.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC%20C%20Modernization%20Supervisor%20Checklist.pdf	(from https://www.fai.gov/certification/fac-c/new-fac-c-professional)
12:03:25	490/490	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:27%20GMT	https://www.fai.gov/node/176	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/176.1f1.delayed	(from https://www.fai.gov/about/acquisition-workforce-training-fund)
12:03:25	414/414	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:27%20GMT	https://www.fai.gov/node/872	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/872.1f2.delayed	(from https://www.fai.gov/content/linking-policy)
12:03:26	558/558	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:28%20GMT	https://www.fai.gov/node/10729	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10729.1f3.delayed	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs)
12:03:26	574/574	---M--	200	added ('OK')	image/svg+xml	etag:%2223e-5d0b1e24cf040%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/usa-icons/check-orange.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/usa-icons/check-orange.svg	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs)
12:03:26	623/623	---M--	200	added ('OK')	image/svg+xml	etag:%2226f-5fb499fb1bd51%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/usa-icons/education-orange.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/usa-icons/education-orange.svg	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs)
12:03:26	66936/66936	---M--	200	added ('OK')	application/pdf	etag:%2210578-5cea959fb7580%22	https://www.fai.gov/sites/default/files/24_Hours_of_Business_Clarification_FINAL.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/24_Hours_of_Business_Clarification_FINAL.pdf	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs)
12:03:27	454/454	---M--	200	added ('OK')	image/svg+xml	etag:%221c6-5fb499fb1bd51%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/usa-icons/course-orange.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/usa-icons/course-orange.svg	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs)
12:03:27	255898/255898	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223e79a-5cea959fb7580%22	https://www.fai.gov/sites/default/files/1102-Experience-Development-Tool-September_2019.xlsx	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/1102-Experience-Development-Tool-September_2019.xlsx	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs)
12:03:28	857533/857533	---M--	200	added ('OK')	application/pdf	etag:%22d15bd-5cea959fb7580%22	https://www.fai.gov/sites/default/files/2014-05-07-FAC-C-Refresh.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/2014-05-07-FAC-C-Refresh.pdf	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs)
12:03:28	158930/158930	---M--	200	added ('OK')	application/pdf	etag:%2226cd2-5cea959fb7580%22	https://www.fai.gov/sites/default/files/2006-1-20-OMB-Memo-FAC-C-Certification.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/2006-1-20-OMB-Memo-FAC-C-Certification.pdf	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs)
12:03:28	558/558	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:30%20GMT	https://www.fai.gov/node/10730	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10730.1fb.delayed	(from https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-digital-services)
12:03:28	566/566	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:39%20GMT	https://www.fai.gov/node/10733	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10733.1fc.delayed	(from https://www.fai.gov/certification/fac-c/contracting-fac-c/fac-c-policy-documents)
12:03:29	614/614	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:31%20GMT	https://www.fai.gov/node/10738	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10738.1fd.delayed	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-certification-requirements)
12:03:29	683679/683679	---M--	200	added ('OK')	application/pdf	etag:%22a6e9f-5cea963d128c0%22	https://www.fai.gov/sites/default/files/pdfss/11-26-COTR-Memo.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/pdfss/11-26-COTR-Memo.pdf	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-certification-requirements)
12:03:29	32777/32777	---MC-	404	error ('Not%20Found')	text/html	etag:%221690643309%22	https://www.fai.gov/themes/custom/fai_theme/img/usa-icons/check-orange.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/fai_theme/img/usa-icons/check-orange.1ff.delayed	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-certification-requirements)
12:03:30	32778/32778	---MC-	404	error ('Not%20Found')	text/html	etag:%221690643318%22	https://www.fai.gov/themes/custom/fai_theme/img/usa-icons/course-orange.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/fai_theme/img/usa-icons/course-orange.200.delayed	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-certification-requirements)
12:03:30	38735/38735	---MC-	200	added ('OK')	text/html	etag:%221690636152%22	https://www.fai.gov/certification/legacy-fac-cor-recommended-training-courses	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/legacy-fac-cor-recommended-training-courses.html	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-certification-requirements)
12:03:30	630/630	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:32%20GMT	https://www.fai.gov/node/10739	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10739.202.delayed	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-acquisition-training-providers)
12:03:31	99701/99701	---M--	200	added ('OK')	application/pdf	etag:%2218575-5ec6937e8d740%22	https://www.fai.gov/sites/default/files/Updated%20FAC-COR%20Competency%20List%20for%20FY%202023_1.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Updated%20FAC-COR%20Competency%20List%20for%20FY%202023_1.pdf	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-acquisition-training-providers)
12:03:31	558/558	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:41%20GMT	https://www.fai.gov/node/10741	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10741.204.delayed	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-competencies)
12:03:31	310724/310724	---M--	200	added ('OK')	application/pdf	etag:%224bdc4-5e9ea9ea6864c%22	https://www.fai.gov/sites/default/files/FAC-COR%20Competency%20Model.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC-COR%20Competency%20Model.pdf	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-competencies)
12:03:31	574/574	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:42%20GMT	https://www.fai.gov/node/10742	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10742.206.delayed	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-policy-documents)
12:03:32	0/-1	---M--	301	error ('')			https://www.fai.gov/resources/COR-toolkit	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/resources/COR-toolkit.207.delayed	(from https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-policy-documents)
12:03:32	630/630	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:34%20GMT	https://www.fai.gov/node/10783	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10783.208.delayed	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-acquisition-training-providers)
12:03:32	614/614	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:34%20GMT	https://www.fai.gov/node/10782	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10782.209.delayed	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-certification-requirements)
12:03:33	623435/623435	---M--	200	added ('OK')	application/pdf	etag:%229834b-5cea95c3f4b00%22	https://www.fai.gov/sites/default/files/Entry-Level-FAC-PPM-Template.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Entry-Level-FAC-PPM-Template.pdf	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-certification-requirements)
12:03:33	197185/197185	---M--	200	added ('OK')	application/pdf	etag:%2230241-5cea95d14ea80%22	https://www.fai.gov/sites/default/files/Mid-Level-FAC-PPM-Template.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Mid-Level-FAC-PPM-Template.pdf	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-certification-requirements)
12:03:33	210711/210711	---M--	200	added ('OK')	application/pdf	etag:%2233717-5cea9648843c0%22	https://www.fai.gov/sites/default/files/Senior-Level-FAC-PPM-Template.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Senior-Level-FAC-PPM-Template.pdf	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-certification-requirements)
12:03:33	242437/242437	---M--	200	added ('OK')	application/pdf	etag:%223b305-5cea95d14ea80%22	https://www.fai.gov/sites/default/files/NEW_FAC-PPM-IT-Comp-Final_2.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/NEW_FAC-PPM-IT-Comp-Final_2.pdf	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-certification-requirements)
12:03:34	1541386/1541386	---M--	200	added ('OK')	application/pdf	etag:%2217850a-5cea959fb7580%22	https://www.fai.gov/sites/default/files/2011-11-18-Career_Path_IT_Management.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/2011-11-18-Career_Path_IT_Management.pdf	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-certification-requirements)
12:03:34	558/558	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:45%20GMT	https://www.fai.gov/node/10786	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10786.20f.delayed	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-competencies)
12:03:34	319097/319097	---M--	200	added ('OK')	application/pdf	etag:%224de79-5cea95d14ea80%22	https://www.fai.gov/sites/default/files/NEW_PPM-Competency-Model_2.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/NEW_PPM-Competency-Model_2.pdf	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-competencies)
12:03:35	574/574	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:37%20GMT	https://www.fai.gov/node/10787	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10787.211.delayed	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-policy-documents)
12:03:35	186008/186008	---M--	200	added ('OK')	application/pdf	etag:%222d698-5cea959fb7580%22	https://www.fai.gov/sites/default/files/2007-4-25-OFPP-Memo-FAC-PPM-Certification.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/2007-4-25-OFPP-Memo-FAC-PPM-Certification.pdf	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-policy-documents)
12:03:36	638/638	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:03:46%20GMT	https://www.fai.gov/node/10784	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/10784.214.delayed	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-reciprocity-other-certifications)
12:03:36	0/-1	---M--	301	error ('')			https://www.fai.gov/node/5178	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5178.215.delayed	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_start_end&sort=asc)
12:03:36	1813508/1813508	---M--	200	added ('OK')	application/pdf	etag:%221bac04-5cea95d05a840%22	https://www.fai.gov/sites/default/files/M-18-19.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/M-18-19.pdf	(from https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-policy-documents)
12:03:36	0/-1	---M--	301	error ('')			https://www.fai.gov/node/5178	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5178.217.delayed	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_course_name&sort=asc)
12:03:36	40404/40404	---MC-	200	added ('OK')	text/html	etag:%221690646627%22	https://www.fai.gov/training/find-and-register-for-courses?order=field_start_end&sort=desc	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/training/find-and-register-for-courses4e03.html	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_start_end&sort=asc)
12:03:37	0/-1	---M--	301	error ('')			https://www.fai.gov/node/5178	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5178.219.delayed	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_address2&sort=asc)
12:03:37	40406/40406	---MC-	200	added ('OK')	text/html	etag:%221690646618%22	https://www.fai.gov/training/find-and-register-for-courses?order=field_course_name&sort=desc	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/training/find-and-register-for-coursesd36b.html	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_course_name&sort=asc)
12:03:37	40403/40403	---MC-	200	added ('OK')	text/html	etag:%221690646627%22	https://www.fai.gov/training/find-and-register-for-courses?order=field_address2&sort=desc	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/training/find-and-register-for-courses2a41.html	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_address2&sort=asc)
12:03:38	37136/37136	---MC-	200	added ('OK')	text/html	etag:%221690642261%22	https://www.fai.gov/media-library/item/role-contracting-officers-representative-cor	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/role-contracting-officers-representative-cor.html	(from https://www.fai.gov/resources/cor-toolkit)
12:03:38	67/67	---M--	200	added ('OK')	application/javascript	etag:%2243-5f9b1c8074300%22	https://www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/story_content/user.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/story_content/user.js	(from https://www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/story.html)
12:03:38	942965/942965	---M--	200	added ('OK')	text/css	etag:%22e6375-5f9b1c8815500%22	https://www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/html5/data/css/output.min.css	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/html5/data/css/output.min.css	(from https://www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/story.html)
12:03:39	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2029%20Jul%202023%2016:03:39%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.googletagmanager.com/gtm.21f5445.delayed	(from https://www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/story.html)
12:03:39	951236/951236	---M--	200	added ('OK')	application/javascript	etag:%22e83c4-5f4b850c80980%22	https://www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/html5/lib/scripts/bootstrapper.min.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/html5/lib/scripts/bootstrapper.min.js	(from https://www.fai.gov/sites/default/files/FAC_022-Combating_Trafficking_in_Persons/story.html)
12:03:39	67/67	---M--	200	added ('OK')	application/javascript	etag:%2243-5e4e2d19ca880%22	https://www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/story_content/user.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/story_content/user.js	(from https://www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/story.html)
12:03:39	635456/635456	---M--	200	added ('OK')	text/css	etag:%229b240-5e4e2d1d9b180%22	https://www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/html5/data/css/output.min.css	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/html5/data/css/output.min.css	(from https://www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/story.html)
12:03:40	67/67	---M--	200	added ('OK')	application/javascript	etag:%2243-5ec808459cd00%22	https://www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/story_content/user.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/story_content/user.js	(from https://www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/story.html)
12:03:40	908804/908804	---M--	200	added ('OK')	application/javascript	etag:%22dde04-5d78e4b86b300%22	https://www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/html5/lib/scripts/bootstrapper.min.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/html5/lib/scripts/bootstrapper.min.js	(from https://www.fai.gov/sites/default/files/FAC096_EquityProcurementVideos_Web_HTML/story.html)
12:03:41	623654/623654	---M--	200	added ('OK')	text/css	etag:%2298426-5ec8084d3df00%22	https://www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/html5/data/css/output.min.css	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/html5/data/css/output.min.css	(from https://www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/story.html)
12:03:41	67/67	---M--	200	added ('OK')	application/javascript	etag:%2243-5f172a3123b00%22	https://www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/story_content/user.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/story_content/user.js	(from https://www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/story.html)
12:03:41	909793/909793	---M--	200	added ('OK')	application/javascript	etag:%22de1e1-5ea417f798f00%22	https://www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/html5/lib/scripts/bootstrapper.min.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/html5/lib/scripts/bootstrapper.min.js	(from https://www.fai.gov/sites/default/files/FAC095_ClimateAdaptation_WebPublish/story.html)
12:03:42	872593/872593	---M--	200	added ('OK')	text/css	etag:%22d5091-5f172a3aad180%22	https://www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/html5/data/css/output.min.css	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/html5/data/css/output.min.css	(from https://www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/story.html)
12:03:42	909793/909793	---M--	200	added ('OK')	application/javascript	etag:%22de1e1-5ea40a8e5eb00%22	https://www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/html5/lib/scripts/bootstrapper.min.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/html5/lib/scripts/bootstrapper.min.js	(from https://www.fai.gov/sites/default/files/FAC097_Navigating_BA_TA_FY23_WebPublish/story.html)
12:03:43	67/67	---M--	200	added ('OK')	application/javascript	etag:%2243-5f63e76ab13d6%22	https://www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/story_content/user.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/story_content/user.js	(from https://www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/story.html)
12:03:43	585093/585093	---M--	200	added ('OK')	text/css	etag:%228ed85-5f63e76ab3316%22	https://www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/html5/data/css/output.min.css	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/html5/data/css/output.min.css	(from https://www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/story.html)
12:03:43	916138/916138	---M--	200	added ('OK')	application/javascript	etag:%22dfaaa-5f63e76ab563e%22	https://www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/html5/lib/scripts/bootstrapper.min.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/html5/lib/scripts/bootstrapper.min.js	(from https://www.fai.gov/sites/default/files/FAC098_ContractInnovationExploration/story.html)
12:03:44	67/67	---M--	200	added ('OK')	application/javascript	etag:%2243-5f81097b5ea00%22	https://www.fai.gov/sites/default/files/FAC065_Customers_Role_WebPublish/story_content/user.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC065_Customers_Role_WebPublish/story_content/user.js	(from https://www.fai.gov/sites/default/files/FAC065_Customers_Role_WebPublish/story.html)
